0,1,1,0,4grade
0,1,1,16,4grade
0,1,1,20,4grade
0,1,1,30,4grade
0,1,1,63,4grade
0,1,1,84,4grade
0,1,1,90,4grade
0,1,1,8,5grade
0,1,1,35,5grade
0,1,1,40,3grade
0,1,1,46,3grade
0,1,1,129,3grade
0,1,1,270,5grade
0,1,1,4050,4grade
0,1,1,196,5grade
0,1,1,210,5grade
0,1,1,218,5grade
0,1,1,222,5grade
0,1,1,225,5grade
0,1,1,35,4grade
0,1,1,38,4grade
0,1,1,47,4grade
0,1,1,58,4grade
0,1,1,55,4grade
0,1,1,60,4grade
0,1,1,60,4grade
0,1,1,0,5grade
0,1,1,0,5grade
0,1,1,1,5grade
0,1,1,2,5grade
0,1,1,2,5grade
0,1,1,6,5grade
0,1,1,7,5grade
0,1,1,10,5grade
0,1,1,11,5grade
0,1,1,8,5grade
0,1,1,10,5grade
0,1,1,14,5grade
0,1,1,3,5grade
0,1,1,15,5grade
0,1,1,17,5grade
0,1,1,20,5grade
0,1,1,1,5grade
0,1,1,23,5grade
0,1,1,32,5grade
0,1,1,38,5grade
0,1,1,40,5grade
0,1,1,38,5grade
0,1,1,38,5grade
0,1,1,40,5grade
0,1,1,42,5grade
0,1,1,44,5grade
0,1,1,15,5grade
0,1,1,55,5grade
0,1,1,48,5grade
0,1,1,60,5grade
0,1,1,70,5grade
0,1,1,73,5grade
0,1,1,72,5grade
0,1,1,87,5grade
0,1,1,95,5grade
0,1,1,37,5grade
0,1,1,102,5grade
0,1,1,115,5grade
0,1,1,65,5grade
0,1,1,116,5grade
0,1,1,63,5grade
0,1,1,30,5grade
0,1,1,30,5grade
0,1,1,122,5grade
0,1,1,267,5grade
0,1,1,295,4grade
0,1,1,346,5grade
0,1,1,380,5grade
0,1,1,423,5grade
0,1,1,461,5grade
0,1,1,442,5grade
0,1,1,437,5grade
0,1,1,0,5grade
0,1,1,6,5grade
0,1,1,10,5grade
0,1,1,17,5grade
0,1,1,7,5grade
0,1,1,24,5grade
0,1,1,23,5grade
0,1,1,23,5grade
0,1,1,41,5grade
0,1,1,50,5grade
0,1,1,51,5grade
0,1,1,55,5grade
0,1,1,270,5grade
0,1,1,291,5grade
0,1,1,489,5grade
0,1,1,540,5grade
0,1,1,540,5grade
0,1,1,551,5grade
0,1,1,576,5grade
0,1,1,595,5grade
0,1,1,511,5grade
0,1,1,1620,5grade
0,1,1,1650,5grade
0,1,1,1915,5grade
0,1,1,1982,5grade
0,1,1,10704,5grade
0,5,3,11,3grade
0,5,3,25,3grade
0,5,3,281,3grade
0,5,3,180,1grade
0,5,3,281,1grade
0,5,3,50,2grade
0,5,5,20,2grade
0,5,5,20,2grade
0,5,5,25,2grade
0,5,5,26,2grade
0,5,5,215,1grade
0,5,5,235,1grade
0,5,5,35,2grade
0,5,1,404,4grade
0,5,1,3,2grade
0,5,1,12,2grade
0,5,1,28,2grade
0,5,1,75,2grade
0,5,1,315,4grade
0,0,0,240,5grade
0,0,0,7,5grade
0,0,0,30,5grade
0,0,0,40,5grade
0,0,0,45,5grade
0,0,0,255,5grade
0,0,0,346,5grade
0,0,0,520,5grade
0,0,0,698,5grade
0,0,0,960,5grade
0,0,0,1500,5grade
0,0,0,4300,5grade
0,0,0,16050,5grade
0,2,0,15,5grade
0,2,0,60,4grade
0,2,0,9,5grade
0,2,1,20,4grade
0,2,1,61,4grade
0,2,1,65,4grade
0,2,1,10,5grade
0,2,1,113,4grade
0,2,1,75,5grade
0,3,0,10,5grade
0,3,0,56,5grade
0,3,3,120,5grade
0,3,5,153,1grade
0,3,1,7,4grade
0,3,1,9,4grade
0,3,1,28,4grade
0,3,1,4,4grade
0,3,1,70,3grade
0,3,1,88,3grade
0,3,1,144,3grade
0,3,1,210,3grade
0,3,1,220,3grade
0,3,1,390,3grade
0,3,1,166,5grade
0,3,1,2,5grade
0,3,1,10,5grade
0,3,1,12,5grade
0,3,1,20,5grade
0,3,1,26,5grade
0,3,1,20,5grade
0,3,1,30,5grade
0,3,1,30,5grade
0,3,1,39,5grade
0,3,1,34,4grade
0,3,1,119,5grade
0,3,1,260,5grade
0,3,1,297,5grade
0,1,0,3230,4grade
0,1,0,230,5grade
0,1,0,15,5grade
0,1,0,27,5grade
0,1,0,46,5grade
0,1,0,107,5grade
0,1,3,108,3grade
0,1,1,6,5grade
0,1,1,7,5grade
0,1,1,8,5grade
0,1,1,7,5grade
0,1,1,8,5grade
0,1,1,10,5grade
0,1,1,10,5grade
0,1,1,13,5grade
0,1,1,15,5grade
0,1,1,16,5grade
0,1,1,14,5grade
0,1,1,17,5grade
0,1,1,18,5grade
0,1,1,15,5grade
0,1,1,15,5grade
0,1,1,17,5grade
0,1,1,17,5grade
0,1,1,19,5grade
0,1,1,19,5grade
0,1,1,20,5grade
0,1,1,25,5grade
0,1,1,25,5grade
0,1,1,27,5grade
0,1,1,26,5grade
0,1,1,30,5grade
0,1,1,4,5grade
0,1,1,31,4grade
0,1,1,249,4grade
0,1,1,376,5grade
0,1,1,2780,5grade
0,1,1,118080,5grade
0,1,1,130,5grade
0,1,1,166,5grade
0,1,1,171,5grade
0,1,1,240,5grade
0,1,1,207,5grade
0,1,1,8,5grade
0,1,1,5,5grade
0,1,1,12,5grade
0,1,1,25,5grade
0,1,1,28,5grade
0,1,1,27,5grade
0,1,1,31,4grade
0,1,1,33,4grade
0,1,1,35,4grade
0,1,1,39,4grade
0,1,1,35,4grade
0,1,1,39,4grade
0,1,1,39,4grade
0,1,1,35,4grade
0,1,1,40,4grade
0,1,1,42,4grade
0,1,1,51,4grade
0,1,1,56,4grade
0,1,1,57,4grade
0,1,1,54,4grade
0,1,1,0,5grade
0,1,1,0,5grade
0,1,1,3,5grade
0,1,1,5,5grade
0,1,1,2,5grade
0,1,1,12,5grade
0,1,1,16,5grade
0,1,1,19,5grade
0,1,1,21,5grade
0,1,1,25,5grade
0,1,1,34,5grade
0,1,1,30,5grade
0,1,1,10,5grade
0,1,1,38,5grade
0,1,1,35,5grade
0,1,1,44,5grade
0,1,1,20,5grade
0,1,1,40,5grade
0,1,1,43,5grade
0,1,1,48,5grade
0,1,1,42,5grade
0,1,1,61,5grade
0,1,1,65,5grade
0,1,1,60,5grade
0,1,1,57,5grade
0,1,1,22,5grade
0,1,1,70,5grade
0,1,1,90,5grade
0,1,1,95,5grade
0,1,1,104,5grade
0,1,1,63,5grade
0,1,1,90,5grade
0,1,1,10,5grade
0,1,1,250,5grade
0,1,1,270,5grade
0,1,1,310,5grade
0,1,1,273,5grade
0,1,1,350,5grade
0,1,1,375,5grade
0,1,1,383,5grade
0,1,1,528,5grade
0,1,1,705,5grade
0,1,1,750,5grade
0,1,1,2590,5grade
0,4,0,107,5grade
0,4,0,17,4grade
0,4,2,45,3grade
0,4,3,525,1grade
0,4,3,33,3grade
0,4,5,132,1grade
0,4,5,470,1grade
0,4,1,100,3grade
0,4,1,2,4grade
0,4,1,6,4grade
0,4,1,14,4grade
0,4,1,20,4grade
0,4,1,21,4grade
0,4,1,29,4grade
0,4,1,30,4grade
0,4,1,75,3grade
0,4,1,149,2grade
0,4,1,36,3grade
0,4,1,53,3grade
0,4,1,54,3grade
0,4,1,15,5grade
0,4,1,90,5grade
0,5,1,110,5grade
0,5,1,7,4grade
0,5,1,26,3grade
0,5,1,33,5grade
0,0,0,3,5grade
0,0,0,11163,4grade
0,0,0,17,5grade
0,0,0,27,5grade
0,0,1,32,5grade
0,2,0,11,4grade
0,2,1,0,4grade
0,2,1,50,4grade
0,2,1,87,4grade
0,2,1,43,4grade
0,3,0,20,5grade
0,3,1,40,3grade
0,3,1,10,4grade
0,3,1,12,4grade
0,3,1,16,4grade
0,3,1,7,4grade
0,3,1,19,4grade
0,3,1,27,4grade
0,3,1,61,3grade
0,3,1,210,3grade
0,3,1,42,4grade
0,3,1,35,4grade
0,3,1,27,4grade
0,3,1,13,4grade
0,3,1,60,5grade
0,1,0,20,5grade
0,1,1,6,5grade
0,1,1,13,5grade
0,1,1,29,5grade
0,1,1,64,4grade
0,1,1,82,4grade
0,1,1,10,4grade
0,4,1,1,4grade
0,5,1,0,4grade
1,3,3,5,3grade
1,3,3,170,4grade
1,3,1,60,5grade
1,3,1,51,4grade
1,3,1,10,4grade
1,3,1,15,4grade
1,3,1,34,4grade
1,3,1,153,4grade
1,3,1,870,4grade
1,3,1,1010,4grade
1,3,1,10,5grade
1,3,1,20,5grade
1,3,1,43,5grade
1,1,3,91,4grade
1,1,3,215,5grade
1,1,1,90,5grade
1,1,1,108,5grade
1,1,1,60,5grade
1,1,1,6,5grade
1,1,1,10148,5grade
1,1,1,100,4grade
1,1,1,130,5grade
1,1,1,150,5grade
1,1,1,10,5grade
1,1,1,16,5grade
1,1,1,24,5grade
1,1,1,30,5grade
1,1,1,35,5grade
1,1,1,50,5grade
1,1,1,120,5grade
1,1,1,130,5grade
1,1,1,130,5grade
1,1,1,189,5grade
1,1,1,215,5grade
1,1,1,628,4grade
1,1,1,633,5grade
1,1,1,655,5grade
1,1,1,150,5grade
1,1,1,10,5grade
1,1,1,19,5grade
1,1,1,25,5grade
1,1,1,0,5grade
1,1,1,50,5grade
1,1,1,240,5grade
1,1,1,2,4grade
1,1,1,2,4grade
1,1,1,4,4grade
1,1,1,7,4grade
1,1,1,9,4grade
1,1,1,20,4grade
1,1,1,2,4grade
1,1,1,6,4grade
1,1,1,10,4grade
1,1,1,10,4grade
1,1,1,10,5grade
1,1,1,11,4grade
1,1,1,11,4grade
1,1,1,15,4grade
1,1,1,15,4grade
1,1,1,15,4grade
1,1,1,15,4grade
1,1,1,15,4grade
1,1,1,17,4grade
1,1,1,18,4grade
1,1,1,18,4grade
1,1,1,15,4grade
1,1,1,20,4grade
1,1,1,20,4grade
1,1,1,20,4grade
1,1,1,21,4grade
1,1,1,20,4grade
1,1,1,22,4grade
1,1,1,23,4grade
1,1,1,23,4grade
1,1,1,22,4grade
1,1,1,24,4grade
1,1,1,24,4grade
1,1,1,24,4grade
1,1,1,25,4grade
1,1,1,25,4grade
1,1,1,25,4grade
1,1,1,25,4grade
1,1,1,25,4grade
1,1,1,25,4grade
1,1,1,26,4grade
1,1,1,26,4grade
1,1,1,27,4grade
1,1,1,29,4grade
1,1,1,30,4grade
1,1,1,30,4grade
1,1,1,30,4grade
1,1,1,31,4grade
1,1,1,31,4grade
1,1,1,32,4grade
1,1,1,32,4grade
1,1,1,33,4grade
1,1,1,33,4grade
1,1,1,33,4grade
1,1,1,34,4grade
1,1,1,25,4grade
1,1,1,35,4grade
1,1,1,35,4grade
1,1,1,35,4grade
1,1,1,35,4grade
1,1,1,36,4grade
1,1,1,37,4grade
1,1,1,37,4grade
1,1,1,37,5grade
1,1,1,38,4grade
1,1,1,40,4grade
1,1,1,40,4grade
1,1,1,60,4grade
1,1,1,43,4grade
1,1,1,44,4grade
1,1,1,45,4grade
1,1,1,45,4grade
1,1,1,45,4grade
1,1,1,47,4grade
1,1,1,47,4grade
1,1,1,50,4grade
1,1,1,50,4grade
1,1,1,50,4grade
1,1,1,50,4grade
1,1,1,50,4grade
1,1,1,50,4grade
1,1,1,50,4grade
1,1,1,51,4grade
1,1,1,52,4grade
1,1,1,55,4grade
1,1,1,55,4grade
1,1,1,55,4grade
1,1,1,56,4grade
1,1,1,57,4grade
1,1,1,58,4grade
1,1,1,58,4grade
1,1,1,59,4grade
1,1,1,60,4grade
1,1,1,60,4grade
1,1,1,60,4grade
1,1,1,64,4grade
1,1,1,65,4grade
1,1,1,69,4grade
1,1,1,70,4grade
1,1,1,98,4grade
1,1,1,74,4grade
1,1,1,55,4grade
1,1,1,75,4grade
1,1,1,28,4grade
1,1,1,77,4grade
1,1,1,78,4grade
1,1,1,80,4grade
1,1,1,80,4grade
1,1,1,82,4grade
1,1,1,83,4grade
1,1,1,89,4grade
1,1,1,90,4grade
1,1,1,104,4grade
1,1,1,95,4grade
1,1,1,100,4grade
1,1,1,100,4grade
1,1,1,102,4grade
1,1,1,103,4grade
1,1,1,105,4grade
1,1,1,106,4grade
1,1,1,107,4grade
1,1,1,107,4grade
1,1,1,109,4grade
1,1,1,110,4grade
1,1,1,110,4grade
1,1,1,111,4grade
1,1,1,112,4grade
1,1,1,114,4grade
1,1,1,115,4grade
1,1,1,115,4grade
1,1,1,115,4grade
1,1,1,117,4grade
1,1,1,120,4grade
1,1,1,123,4grade
1,1,1,125,4grade
1,1,1,128,4grade
1,1,1,130,4grade
1,1,1,130,4grade
1,1,1,135,4grade
1,1,1,138,4grade
1,1,1,138,4grade
1,1,1,141,4grade
1,1,1,145,4grade
1,1,1,148,4grade
1,1,1,150,4grade
1,1,1,151,4grade
1,1,1,153,4grade
1,1,1,154,4grade
1,1,1,155,4grade
1,1,1,160,4grade
1,1,1,160,4grade
1,1,1,165,4grade
1,1,1,170,4grade
1,1,1,178,4grade
1,1,1,179,4grade
1,1,1,189,4grade
1,1,1,201,4grade
1,1,1,202,4grade
1,1,1,210,4grade
1,1,1,218,4grade
1,1,1,222,4grade
1,1,1,225,4grade
1,1,1,240,4grade
1,1,1,249,4grade
1,1,1,180,4grade
1,1,1,438,4grade
1,1,1,300,4grade
1,1,1,300,4grade
1,1,1,305,4grade
1,1,1,310,4grade
1,1,1,325,4grade
1,1,1,340,4grade
1,1,1,382,4grade
1,1,1,390,4grade
1,1,1,397,4grade
1,1,1,444,4grade
1,1,1,484,4grade
1,1,1,530,4grade
1,1,1,570,4grade
1,1,1,658,4grade
1,1,1,675,4grade
1,1,1,825,4grade
1,1,1,1005,4grade
1,1,1,1257,4grade
1,1,1,1650,4grade
1,1,1,2865,4grade
1,1,1,5590,4grade
1,1,1,107,5grade
1,1,1,515,5grade
1,1,1,5,5grade
1,1,1,4,5grade
1,1,1,9,5grade
1,1,1,10,5grade
1,1,1,12,5grade
1,1,1,17,5grade
1,1,1,10,5grade
1,1,1,11,5grade
1,1,1,15,5grade
1,1,1,16,5grade
1,1,1,16,5grade
1,1,1,18,5grade
1,1,1,19,5grade
1,1,1,16,5grade
1,1,1,18,5grade
1,1,1,20,5grade
1,1,1,20,5grade
1,1,1,22,5grade
1,1,1,21,5grade
1,1,1,30,5grade
1,1,1,24,5grade
1,1,1,25,5grade
1,1,1,25,5grade
1,1,1,27,5grade
1,1,1,29,5grade
1,1,1,29,5grade
1,1,1,25,5grade
1,1,1,26,5grade
1,1,1,29,5grade
1,1,1,30,5grade
1,1,1,30,5grade
1,1,1,30,5grade
1,1,1,27,5grade
1,1,1,30,5grade
1,1,1,25,5grade
1,1,1,35,5grade
1,1,1,39,5grade
1,1,1,37,5grade
1,1,1,37,5grade
1,1,1,26,5grade
1,1,1,42,5grade
1,1,1,42,5grade
1,1,1,45,5grade
1,1,1,45,5grade
1,1,1,47,5grade
1,1,1,52,5grade
1,1,1,52,5grade
1,1,1,52,5grade
1,1,1,54,5grade
1,1,1,53,5grade
1,1,1,58,5grade
1,1,1,72,5grade
1,1,1,80,5grade
1,1,1,85,5grade
1,1,1,91,5grade
1,1,1,92,5grade
1,1,1,93,5grade
1,1,1,98,5grade
1,1,1,105,5grade
1,1,1,80,5grade
1,1,1,130,5grade
1,1,1,139,5grade
1,1,1,140,5grade
1,1,1,160,5grade
1,1,1,160,5grade
1,1,1,164,5grade
1,1,1,188,5grade
1,1,1,195,5grade
1,1,1,204,5grade
1,1,1,200,5grade
1,1,1,238,5grade
1,1,1,246,5grade
1,1,1,370,5grade
1,1,1,462,5grade
1,1,1,500,5grade
1,1,1,570,5grade
1,1,1,598,5grade
1,1,1,622,5grade
1,1,1,44,5grade
1,1,1,870,5grade
1,1,1,930,5grade
1,1,1,957,5grade
1,1,1,1088,5grade
1,1,1,1104,5grade
1,1,1,1317,5grade
1,1,1,1661,5grade
1,1,1,4279,5grade
1,1,1,31560,5grade
1,5,3,30,3grade
1,5,3,24,2grade
1,5,5,10,2grade
1,5,5,30,2grade
1,5,5,53,1grade
1,5,5,62,1grade
1,5,5,184,1grade
1,5,1,25,4grade
1,5,1,30,3grade
1,5,1,30,4grade
1,5,1,45,4grade
1,5,1,23,3grade
1,5,1,160,2grade
1,5,1,5,3grade
1,5,1,22,2grade
1,5,1,41,3grade
1,5,1,43,3grade
1,5,1,64,3grade
1,5,1,59,3grade
1,3,3,19,4grade
1,3,3,150,4grade
1,3,3,41,5grade
1,3,3,50,3grade
1,3,3,382,4grade
1,3,1,80,5grade
1,3,1,84,5grade
1,3,1,100,5grade
1,3,1,12,5grade
1,3,1,18,5grade
1,3,1,19,5grade
1,3,1,33,5grade
1,3,1,34,5grade
1,3,1,35,5grade
1,3,1,23,5grade
1,3,1,56,5grade
1,3,1,14,4grade
1,3,1,48,4grade
1,3,1,125,4grade
1,3,1,149,4grade
1,3,1,130,4grade
1,3,1,170,4grade
1,3,1,156,4grade
1,3,1,184,5grade
1,3,1,5,5grade
1,3,1,19,5grade
1,3,1,20,5grade
1,3,1,20,5grade
1,3,1,25,5grade
1,3,1,35,5grade
1,3,1,39,5grade
1,3,1,55,5grade
1,3,1,60,4grade
1,3,1,157,4grade
1,3,1,9,4grade
1,3,1,19,4grade
1,3,1,35,4grade
1,3,1,90,4grade
1,3,1,241,4grade
1,1,3,52,5grade
1,1,3,15,4grade
1,1,3,30,4grade
1,1,3,240,5grade
1,1,1,61,5grade
1,1,1,62,5grade
1,1,1,64,5grade
1,1,1,65,5grade
1,1,1,65,5grade
1,1,1,65,5grade
1,1,1,65,5grade
1,1,1,67,5grade
1,1,1,68,5grade
1,1,1,70,5grade
1,1,1,70,5grade
1,1,1,72,5grade
1,1,1,74,5grade
1,1,1,76,5grade
1,1,1,77,5grade
1,1,1,77,5grade
1,1,1,80,5grade
1,1,1,83,5grade
1,1,1,83,5grade
1,1,1,83,5grade
1,1,1,83,5grade
1,1,1,85,5grade
1,1,1,85,5grade
1,1,1,85,5grade
1,1,1,85,5grade
1,1,1,85,5grade
1,1,1,86,5grade
1,1,1,87,5grade
1,1,1,88,5grade
1,1,1,90,5grade
1,1,1,91,5grade
1,1,1,93,5grade
1,1,1,94,5grade
1,1,1,98,5grade
1,1,1,100,5grade
1,1,1,100,5grade
1,1,1,100,5grade
1,1,1,100,5grade
1,1,1,102,5grade
1,1,1,103,5grade
1,1,1,105,5grade
1,1,1,108,5grade
1,1,1,110,5grade
1,1,1,110,5grade
1,1,1,110,5grade
1,1,1,113,5grade
1,1,1,85,5grade
1,1,1,111,5grade
1,1,1,117,5grade
1,1,1,117,5grade
1,1,1,100,5grade
1,1,1,120,5grade
1,1,1,120,5grade
1,1,1,0,5grade
1,1,1,2,5grade
1,1,1,6,5grade
1,1,1,7,5grade
1,1,1,7,5grade
1,1,1,4,5grade
1,1,1,9,5grade
1,1,1,10,5grade
1,1,1,10,5grade
1,1,1,10,5grade
1,1,1,10,5grade
1,1,1,10,5grade
1,1,1,10,5grade
1,1,1,11,5grade
1,1,1,11,5grade
1,1,1,12,5grade
1,1,1,12,5grade
1,1,1,12,5grade
1,1,1,12,5grade
1,1,1,13,5grade
1,1,1,13,5grade
1,1,1,13,5grade
1,1,1,13,5grade
1,1,1,15,5grade
1,1,1,15,5grade
1,1,1,15,5grade
1,1,1,15,5grade
1,1,1,16,5grade
1,1,1,16,5grade
1,1,1,16,5grade
1,1,1,16,5grade
1,1,1,13,5grade
1,1,1,16,5grade
1,1,1,16,5grade
1,1,1,17,5grade
1,1,1,18,5grade
1,1,1,19,5grade
1,1,1,18,5grade
1,1,1,22,5grade
1,1,1,18,5grade
1,1,1,23,5grade
1,1,1,23,5grade
1,1,1,24,5grade
1,1,1,24,5grade
1,1,1,25,5grade
1,1,1,25,5grade
1,1,1,25,5grade
1,1,1,26,5grade
1,1,1,26,5grade
1,1,1,26,5grade
1,1,1,26,5grade
1,1,1,26,5grade
1,1,1,27,5grade
1,1,1,29,5grade
1,1,1,29,5grade
1,1,1,29,5grade
1,1,1,20,5grade
1,1,1,20,5grade
1,1,1,26,5grade
1,1,1,28,5grade
1,1,1,30,5grade
1,1,1,30,5grade
1,1,1,30,5grade
1,1,1,30,5grade
1,1,1,31,5grade
1,1,1,32,5grade
1,1,1,32,5grade
1,1,1,33,5grade
1,1,1,33,5grade
1,1,1,33,5grade
1,1,1,33,5grade
1,1,1,34,5grade
1,1,1,34,5grade
1,1,1,34,5grade
1,1,1,34,5grade
1,1,1,30,5grade
1,1,1,40,5grade
1,1,1,21,5grade
1,1,1,36,5grade
1,1,1,36,5grade
1,1,1,37,5grade
1,1,1,33,5grade
1,1,1,35,5grade
1,1,1,35,5grade
1,1,1,36,5grade
1,1,1,40,5grade
1,1,1,40,5grade
1,1,1,40,5grade
1,1,1,40,5grade
1,1,1,40,5grade
1,1,1,41,5grade
1,1,1,41,5grade
1,1,1,41,5grade
1,1,1,35,5grade
1,1,1,42,5grade
1,1,1,42,5grade
1,1,1,42,5grade
1,1,1,43,5grade
1,1,1,39,5grade
1,1,1,39,5grade
1,1,1,40,5grade
1,1,1,42,5grade
1,1,1,45,5grade
1,1,1,45,5grade
1,1,1,46,5grade
1,1,1,46,5grade
1,1,1,47,5grade
1,1,1,48,5grade
1,1,1,49,5grade
1,1,1,50,5grade
1,1,1,50,5grade
1,1,1,50,5grade
1,1,1,50,5grade
1,1,1,52,5grade
1,1,1,53,5grade
1,1,1,54,5grade
1,1,1,55,5grade
1,1,1,55,5grade
1,1,1,55,5grade
1,1,1,55,5grade
1,1,1,55,5grade
1,1,1,56,5grade
1,1,1,57,5grade
1,1,1,58,5grade
1,1,1,59,5grade
1,1,1,59,5grade
1,1,1,59,5grade
1,1,1,60,5grade
1,1,1,60,5grade
1,1,1,60,5grade
1,1,1,60,5grade
1,1,1,60,5grade
1,1,1,120,5grade
1,1,1,9,5grade
1,1,1,12,5grade
1,1,1,13,5grade
1,1,1,12,5grade
1,1,1,14,5grade
1,1,1,19,5grade
1,1,1,30,5grade
1,1,1,22,5grade
1,1,1,23,5grade
1,1,1,30,5grade
1,1,1,31,5grade
1,1,1,55,5grade
1,1,1,58,5grade
1,1,1,77,5grade
1,1,1,85,5grade
1,1,1,100,5grade
1,1,1,110,5grade
1,1,1,113,5grade
1,1,1,113,5grade
1,1,1,120,5grade
1,1,1,120,5grade
1,1,1,123,5grade
1,1,1,125,5grade
1,1,1,125,5grade
1,1,1,125,5grade
1,1,1,127,5grade
1,1,1,127,5grade
1,1,1,130,5grade
1,1,1,130,5grade
1,1,1,135,5grade
1,1,1,135,5grade
1,1,1,135,5grade
1,1,1,137,5grade
1,1,1,139,5grade
1,1,1,140,5grade
1,1,1,140,5grade
1,1,1,147,5grade
1,1,1,153,5grade
1,1,1,155,5grade
1,1,1,160,5grade
1,1,1,163,5grade
1,1,1,136,5grade
1,1,1,166,5grade
1,1,1,168,5grade
1,1,1,174,5grade
1,1,1,174,5grade
1,1,1,184,5grade
